ConfigID,Benchmark,Elements,Subsets,k,numParticles,maxIterations,c1,c2,w,AvgCoverage,AvgTime(ms)
43,scp44.txt,1000,200,8,20,200,1.5,2.5,0.2,196.0,216.7
43,scp410.txt,1000,200,8,20,200,1.5,2.5,0.2,196.15,167.85
43,scpa1.txt,3000,300,12,20,200,1.5,2.5,0.2,735.65,414.2
43,scpa2.txt,3000,300,12,20,200,1.5,2.5,0.2,734.0,412.5
43,scpa3.txt,3000,300,12,20,200,1.5,2.5,0.2,733.55,342.2
43,scpa4.txt,3000,300,12,20,200,1.5,2.5,0.2,736.25,361.75
43,scpa5.txt,3000,300,12,20,200,1.5,2.5,0.2,736.7,285.75
43,scpb1.txt,3000,300,12,20,200,1.5,2.5,0.2,1488.9,302.35
43,scpb2.txt,3000,300,12,20,200,1.5,2.5,0.2,1488.2,303.55
43,scpb3.txt,3000,300,12,20,200,1.5,2.5,0.2,1480.95,300.4
43,scpc1.txt,4000,400,16,20,200,1.5,2.5,0.2,1221.65,414.1
43,scpc2.txt,4000,400,16,20,200,1.5,2.5,0.2,1216.85,379.6
43,scpc3.txt,4000,400,16,20,200,1.5,2.5,0.2,1222.35,446.2
44,scp41.txt,1000,200,8,20,200,1.5,2.5,0.5,202.75,150.85
44,scp42.txt,1000,200,8,20,200,1.5,2.5,0.5,193.95,136.85
44,scp43.txt,1000,200,8,20,200,1.5,2.5,0.5,197.55,158.2
44,scp44.txt,1000,200,8,20,200,1.5,2.5,0.5,202.45,182.55
44,scp410.txt,1000,200,8,20,200,1.5,2.5,0.5,202.1,165.95
44,scpa1.txt,3000,300,12,20,200,1.5,2.5,0.5,746.35,275.15
44,scpa2.txt,3000,300,12,20,200,1.5,2.5,0.5,748.8,299.55
44,scpa3.txt,3000,300,12,20,200,1.5,2.5,0.5,751.2,275.8
44,scpa4.txt,3000,300,12,20,200,1.5,2.5,0.5,753.4,291.75
44,scpa5.txt,3000,300,12,20,200,1.5,2.5,0.5,751.85,300.15
44,scpb1.txt,3000,300,12,20,200,1.5,2.5,0.5,1505.3,345.9
44,scpb2.txt,3000,300,12,20,200,1.5,2.5,0.5,1502.35,307.3
44,scpb3.txt,3000,300,12,20,200,1.5,2.5,0.5,1495.95,294.35
44,scpc1.txt,4000,400,16,20,200,1.5,2.5,0.5,1243.95,362.2
44,scpc2.txt,4000,400,16,20,200,1.5,2.5,0.5,1234.45,349.05
44,scpc3.txt,4000,400,16,20,200,1.5,2.5,0.5,1237.85,353.6
45,scp41.txt,1000,200,8,20,200,1.5,2.5,0.8,207.9,167.35
45,scp42.txt,1000,200,8,20,200,1.5,2.5,0.8,198.0,171.7
45,scp43.txt,1000,200,8,20,200,1.5,2.5,0.8,200.15,148.0
45,scp44.txt,1000,200,8,20,200,1.5,2.5,0.8,206.5,136.2
45,scp410.txt,1000,200,8,20,200,1.5,2.5,0.8,207.65,192.2
45,scpa1.txt,3000,300,12,20,200,1.5,2.5,0.8,757.15,233.55
45,scpa2.txt,3000,300,12,20,200,1.5,2.5,0.8,759.45,232.95
45,scpa3.txt,3000,300,12,20,200,1.5,2.5,0.8,763.5,246.25
45,scpa4.txt,3000,300,12,20,200,1.5,2.5,0.8,760.3,250.7
45,scpa5.txt,3000,300,12,20,200,1.5,2.5,0.8,761.25,307.7
45,scpb1.txt,3000,300,12,20,200,1.5,2.5,0.8,1515.3,319.95
45,scpb2.txt,3000,300,12,20,200,1.5,2.5,0.8,1511.95,300.65
45,scpb3.txt,3000,300,12,20,200,1.5,2.5,0.8,1511.75,296.6
45,scpc1.txt,4000,400,16,20,200,1.5,2.5,0.8,1259.0,371.55
45,scpc2.txt,4000,400,16,20,200,1.5,2.5,0.8,1255.15,357.7
45,scpc3.txt,4000,400,16,20,200,1.5,2.5,0.8,1254.0,408.4
46,scp41.txt,1000,200,8,20,200,2.5,0.5,0.2,193.35,163.15
46,scp42.txt,1000,200,8,20,200,2.5,0.5,0.2,186.7,165.0
46,scp43.txt,1000,200,8,20,200,2.5,0.5,0.2,188.2,177.15
46,scp44.txt,1000,200,8,20,200,2.5,0.5,0.2,193.25,164.4
46,scp410.txt,1000,200,8,20,200,2.5,0.5,0.2,193.15,158.2
46,scpa1.txt,3000,300,12,20,200,2.5,0.5,0.2,729.3,322.15
46,scpa2.txt,3000,300,12,20,200,2.5,0.5,0.2,728.2,306.4
46,scpa3.txt,3000,300,12,20,200,2.5,0.5,0.2,729.45,267.6
46,scpa4.txt,3000,300,12,20,200,2.5,0.5,0.2,729.6,246.4
46,scpa5.txt,3000,300,12,20,200,2.5,0.5,0.2,729.3,257.9
46,scpb1.txt,3000,300,12,20,200,2.5,0.5,0.2,1478.6,304.8
46,scpb2.txt,3000,300,12,20,200,2.5,0.5,0.2,1478.45,304.5
46,scpb3.txt,3000,300,12,20,200,2.5,0.5,0.2,1482.1,301.05
46,scpc1.txt,4000,400,16,20,200,2.5,0.5,0.2,1212.95,361.0
46,scpc2.txt,4000,400,16,20,200,2.5,0.5,0.2,1209.0,356.0
46,scpc3.txt,4000,400,16,20,200,2.5,0.5,0.2,1212.1,361.2
47,scp41.txt,1000,200,8,20,200,2.5,0.5,0.5,195.8,132.1
47,scp42.txt,1000,200,8,20,200,2.5,0.5,0.5,188.7,132.9
47,scp43.txt,1000,200,8,20,200,2.5,0.5,0.5,190.9,122.2
47,scp44.txt,1000,200,8,20,200,2.5,0.5,0.5,196.05,128.95
47,scp410.txt,1000,200,8,20,200,2.5,0.5,0.5,196.9,121.7
47,scpa1.txt,3000,300,12,20,200,2.5,0.5,0.5,736.45,243.35
47,scpa2.txt,3000,300,12,20,200,2.5,0.5,0.5,736.15,241.05
47,scpa3.txt,3000,300,12,20,200,2.5,0.5,0.5,736.4,246.6
47,scpa4.txt,3000,300,12,20,200,2.5,0.5,0.5,738.35,244.0
47,scpa5.txt,3000,300,12,20,200,2.5,0.5,0.5,738.45,245.65
47,scpb1.txt,3000,300,12,20,200,2.5,0.5,0.5,1489.7,299.8
47,scpb2.txt,3000,300,12,20,200,2.5,0.5,0.5,1488.4,303.3
47,scpb3.txt,3000,300,12,20,200,2.5,0.5,0.5,1484.65,308.3
47,scpc1.txt,4000,400,16,20,200,2.5,0.5,0.5,1224.7,347.65
47,scpc2.txt,4000,400,16,20,200,2.5,0.5,0.5,1219.0,350.95
47,scpc3.txt,4000,400,16,20,200,2.5,0.5,0.5,1218.7,366.1
48,scp41.txt,1000,200,8,20,200,2.5,0.5,0.8,201.15,126.8
48,scp42.txt,1000,200,8,20,200,2.5,0.5,0.8,193.05,115.75
48,scp43.txt,1000,200,8,20,200,2.5,0.5,0.8,195.5,133.0
48,scp44.txt,1000,200,8,20,200,2.5,0.5,0.8,200.0,124.85
48,scp410.txt,1000,200,8,20,200,2.5,0.5,0.8,200.75,125.7
48,scpa1.txt,3000,300,12,20,200,2.5,0.5,0.8,743.75,235.8
48,scpa2.txt,3000,300,12,20,200,2.5,0.5,0.8,745.95,240.8
48,scpa3.txt,3000,300,12,20,200,2.5,0.5,0.8,746.2,240.7
48,scpa4.txt,3000,300,12,20,200,2.5,0.5,0.8,749.25,249.15
48,scpa5.txt,3000,300,12,20,200,2.5,0.5,0.8,746.05,311.55
48,scpb1.txt,3000,300,12,20,200,2.5,0.5,0.8,1501.15,333.1
48,scpb2.txt,3000,300,12,20,200,2.5,0.5,0.8,1496.65,331.1
48,scpb3.txt,3000,300,12,20,200,2.5,0.5,0.8,1496.2,304.4
48,scpc1.txt,4000,400,16,20,200,2.5,0.5,0.8,1233.55,338.2
48,scpc2.txt,4000,400,16,20,200,2.5,0.5,0.8,1229.1,339.15
48,scpc3.txt,4000,400,16,20,200,2.5,0.5,0.8,1238.75,440.25
49,scp41.txt,1000,200,8,20,200,2.5,1.5,0.2,196.05,150.4
49,scp42.txt,1000,200,8,20,200,2.5,1.5,0.2,189.6,143.45
49,scp43.txt,1000,200,8,20,200,2.5,1.5,0.2,190.45,199.85
49,scp44.txt,1000,200,8,20,200,2.5,1.5,0.2,195.35,181.05
49,scp410.txt,1000,200,8,20,200,2.5,1.5,0.2,195.85,142.8
49,scpa1.txt,3000,300,12,20,200,2.5,1.5,0.2,735.3,364.15
49,scpa2.txt,3000,300,12,20,200,2.5,1.5,0.2,735.4,336.45
49,scpa3.txt,3000,300,12,20,200,2.5,1.5,0.2,733.8,330.45
49,scpa4.txt,3000,300,12,20,200,2.5,1.5,0.2,737.05,264.65
49,scpa5.txt,3000,300,12,20,200,2.5,1.5,0.2,736.35,250.55
49,scpb1.txt,3000,300,12,20,200,2.5,1.5,0.2,1489.05,304.45
49,scpb2.txt,3000,300,12,20,200,2.5,1.5,0.2,1488.6,310.1
49,scpb3.txt,3000,300,12,20,200,2.5,1.5,0.2,1486.05,303.4
49,scpc1.txt,4000,400,16,20,200,2.5,1.5,0.2,1220.65,370.05
49,scpc2.txt,4000,400,16,20,200,2.5,1.5,0.2,1217.55,359.55
49,scpc3.txt,4000,400,16,20,200,2.5,1.5,0.2,1223.05,359.15
50,scp41.txt,1000,200,8,20,200,2.5,1.5,0.5,201.25,129.85
50,scp42.txt,1000,200,8,20,200,2.5,1.5,0.5,193.45,128.85
50,scp43.txt,1000,200,8,20,200,2.5,1.5,0.5,196.4,123.7
50,scp44.txt,1000,200,8,20,200,2.5,1.5,0.5,202.0,130.45
50,scp410.txt,1000,200,8,20,200,2.5,1.5,0.5,202.9,128.2
50,scpa1.txt,3000,300,12,20,200,2.5,1.5,0.5,746.05,245.85
50,scpa2.txt,3000,300,12,20,200,2.5,1.5,0.5,747.45,242.55
50,scpa3.txt,3000,300,12,20,200,2.5,1.5,0.5,748.15,257.3
50,scpa4.txt,3000,300,12,20,200,2.5,1.5,0.5,749.85,252.25
50,scpa5.txt,3000,300,12,20,200,2.5,1.5,0.5,747.6,245.95
50,scpb1.txt,3000,300,12,20,200,2.5,1.5,0.5,1502.8,307.65
50,scpb2.txt,3000,300,12,20,200,2.5,1.5,0.5,1501.95,312.8
50,scpb3.txt,3000,300,12,20,200,2.5,1.5,0.5,1496.35,308.85
50,scpc1.txt,4000,400,16,20,200,2.5,1.5,0.5,1236.7,351.7
50,scpc2.txt,4000,400,16,20,200,2.5,1.5,0.5,1230.35,367.95
50,scpc3.txt,4000,400,16,20,200,2.5,1.5,0.5,1237.0,347.1
51,scp41.txt,1000,200,8,20,200,2.5,1.5,0.8,205.8,125.9
51,scp42.txt,1000,200,8,20,200,2.5,1.5,0.8,196.0,125.4
51,scp43.txt,1000,200,8,20,200,2.5,1.5,0.8,198.7,127.15
51,scp44.txt,1000,200,8,20,200,2.5,1.5,0.8,205.05,118.2
51,scp410.txt,1000,200,8,20,200,2.5,1.5,0.8,206.85,132.9
51,scpa1.txt,3000,300,12,20,200,2.5,1.5,0.8,754.1,243.2
51,scpa2.txt,3000,300,12,20,200,2.5,1.5,0.8,753.7,240.65
51,scpa3.txt,3000,300,12,20,200,2.5,1.5,0.8,756.75,248.8
51,scpa4.txt,3000,300,12,20,200,2.5,1.5,0.8,758.15,240.7
51,scpa5.txt,3000,300,12,20,200,2.5,1.5,0.8,760.65,243.8
51,scpb1.txt,3000,300,12,20,200,2.5,1.5,0.8,1509.6,300.7
51,scpb2.txt,3000,300,12,20,200,2.5,1.5,0.8,1510.0,300.15
51,scpb3.txt,3000,300,12,20,200,2.5,1.5,0.8,1505.2,309.05
51,scpc1.txt,4000,400,16,20,200,2.5,1.5,0.8,1245.4,359.85
51,scpc2.txt,4000,400,16,20,200,2.5,1.5,0.8,1247.15,348.65
51,scpc3.txt,4000,400,16,20,200,2.5,1.5,0.8,1248.85,356.7
52,scp41.txt,1000,200,8,20,200,2.5,2.5,0.2,199.0,126.55
52,scp42.txt,1000,200,8,20,200,2.5,2.5,0.2,191.95,135.85
52,scp43.txt,1000,200,8,20,200,2.5,2.5,0.2,193.2,126.1
52,scp44.txt,1000,200,8,20,200,2.5,2.5,0.2,197.95,137.8
52,scp410.txt,1000,200,8,20,200,2.5,2.5,0.2,198.15,130.5
52,scpa1.txt,3000,300,12,20,200,2.5,2.5,0.2,742.65,245.5
52,scpa2.txt,3000,300,12,20,200,2.5,2.5,0.2,737.4,246.4
52,scpa3.txt,3000,300,12,20,200,2.5,2.5,0.2,739.55,252.15
52,scpa4.txt,3000,300,12,20,200,2.5,2.5,0.2,744.15,240.6
52,scpa5.txt,3000,300,12,20,200,2.5,2.5,0.2,739.7,243.75
52,scpb1.txt,3000,300,12,20,200,2.5,2.5,0.2,1494.05,348.7
52,scpb2.txt,3000,300,12,20,200,2.5,2.5,0.2,1495.0,302.75
52,scpb3.txt,3000,300,12,20,200,2.5,2.5,0.2,1491.15,302.5
52,scpc1.txt,4000,400,16,20,200,2.5,2.5,0.2,1227.95,346.7
52,scpc2.txt,4000,400,16,20,200,2.5,2.5,0.2,1227.95,359.1
52,scpc3.txt,4000,400,16,20,200,2.5,2.5,0.2,1227.85,374.25
53,scp41.txt,1000,200,8,20,200,2.5,2.5,0.5,204.3,130.45
53,scp42.txt,1000,200,8,20,200,2.5,2.5,0.5,195.95,129.75
53,scp43.txt,1000,200,8,20,200,2.5,2.5,0.5,197.35,132.25
53,scp44.txt,1000,200,8,20,200,2.5,2.5,0.5,203.2,122.35
53,scp410.txt,1000,200,8,20,200,2.5,2.5,0.5,204.05,128.8
53,scpa1.txt,3000,300,12,20,200,2.5,2.5,0.5,755.55,259.55
53,scpa2.txt,3000,300,12,20,200,2.5,2.5,0.5,754.75,276.2
53,scpa3.txt,3000,300,12,20,200,2.5,2.5,0.5,753.45,257.3
53,scpa4.txt,3000,300,12,20,200,2.5,2.5,0.5,757.9,248.85
53,scpa5.txt,3000,300,12,20,200,2.5,2.5,0.5,755.7,241.6
53,scpb1.txt,3000,300,12,20,200,2.5,2.5,0.5,1511.15,305.35
53,scpb2.txt,3000,300,12,20,200,2.5,2.5,0.5,1504.15,303.7
53,scpb3.txt,3000,300,12,20,200,2.5,2.5,0.5,1501.55,313.95
53,scpc1.txt,4000,400,16,20,200,2.5,2.5,0.5,1244.9,352.1
53,scpc2.txt,4000,400,16,20,200,2.5,2.5,0.5,1243.6,369.55
53,scpc3.txt,4000,400,16,20,200,2.5,2.5,0.5,1246.75,354.5
54,scp41.txt,1000,200,8,20,200,2.5,2.5,0.8,208.4,123.6
54,scp42.txt,1000,200,8,20,200,2.5,2.5,0.8,198.05,131.65
54,scp43.txt,1000,200,8,20,200,2.5,2.5,0.8,199.45,122.4
54,scp44.txt,1000,200,8,20,200,2.5,2.5,0.8,205.85,121.5
54,scp410.txt,1000,200,8,20,200,2.5,2.5,0.8,207.85,157.55
54,scpa1.txt,3000,300,12,20,200,2.5,2.5,0.8,760.4,272.25
54,scpa2.txt,3000,300,12,20,200,2.5,2.5,0.8,760.75,239.3
54,scpa3.txt,3000,300,12,20,200,2.5,2.5,0.8,763.8,249.1
54,scpa4.txt,3000,300,12,20,200,2.5,2.5,0.8,762.15,245.25
54,scpa5.txt,3000,300,12,20,200,2.5,2.5,0.8,763.8,259.3
54,scpb1.txt,3000,300,12,20,200,2.5,2.5,0.8,1515.95,310.5
54,scpb2.txt,3000,300,12,20,200,2.5,2.5,0.8,1511.4,303.2
54,scpb3.txt,3000,300,12,20,200,2.5,2.5,0.8,1512.25,309.25
54,scpc1.txt,4000,400,16,20,200,2.5,2.5,0.8,1254.5,352.15
54,scpc2.txt,4000,400,16,20,200,2.5,2.5,0.8,1251.35,354.85
54,scpc3.txt,4000,400,16,20,200,2.5,2.5,0.8,1256.6,360.55
55,scp41.txt,1000,200,8,20,200,0.5,0.5,0.2,190.15,141.475
55,scp42.txt,1000,200,8,20,200,0.5,0.5,0.2,184.6,145.7
55,scp43.txt,1000,200,8,20,200,0.5,0.5,0.2,186.025,142.725
55,scp44.txt,1000,200,8,20,200,0.5,0.5,0.2,190.125,141.125
55,scp410.txt,1000,200,8,20,200,0.5,0.5,0.2,189.375,144.125
55,scpa1.txt,3000,300,12,20,200,0.5,0.5,0.2,723.8,265.35
55,scpa2.txt,3000,300,12,20,200,0.5,0.5,0.2,724.5,272.7
55,scpa3.txt,3000,300,12,20,200,0.5,0.5,0.2,724.375,261.175
55,scpa4.txt,3000,300,12,20,200,0.5,0.5,0.2,728.225,262.825
55,scpa5.txt,3000,300,12,20,200,0.5,0.5,0.2,725.925,260.8
55,scpb1.txt,3000,300,12,20,200,0.5,0.5,0.2,1477.975,325.25
55,scpb2.txt,3000,300,12,20,200,0.5,0.5,0.2,1474.725,318.325
55,scpb3.txt,3000,300,12,20,200,0.5,0.5,0.2,1472.225,323.15
55,scpc1.txt,4000,400,16,20,200,0.5,0.5,0.2,1207.425,376.625
55,scpc2.txt,4000,400,16,20,200,0.5,0.5,0.2,1204.225,382.375
55,scpc3.txt,4000,400,16,20,200,0.5,0.5,0.2,1207.85,372.025
56,scp41.txt,1000,200,8,20,200,0.5,0.5,0.5,191.0,139.95
56,scp42.txt,1000,200,8,20,200,0.5,0.5,0.5,185.65,141.8
56,scp43.txt,1000,200,8,20,200,0.5,0.5,0.5,188.275,138.775
56,scp44.txt,1000,200,8,20,200,0.5,0.5,0.5,191.175,141.625
56,scp410.txt,1000,200,8,20,200,0.5,0.5,0.5,189.6,139.975
56,scpa1.txt,3000,300,12,20,200,0.5,0.5,0.5,725.15,262.4
56,scpa2.txt,3000,300,12,20,200,0.5,0.5,0.5,726.325,265.5
56,scpa3.txt,3000,300,12,20,200,0.5,0.5,0.5,726.725,257.775
56,scpa4.txt,3000,300,12,20,200,0.5,0.5,0.5,727.55,263.225
56,scpa5.txt,3000,300,12,20,200,0.5,0.5,0.5,727.9,258.15
56,scpb1.txt,3000,300,12,20,200,0.5,0.5,0.5,1480.225,320.6
56,scpb2.txt,3000,300,12,20,200,0.5,0.5,0.5,1475.125,319.625
56,scpb3.txt,3000,300,12,20,200,0.5,0.5,0.5,1473.825,351.55
56,scpc1.txt,4000,400,16,20,200,0.5,0.5,0.5,1211.1,452.9
56,scpc2.txt,4000,400,16,20,200,0.5,0.5,0.5,1206.025,399.15
56,scpc3.txt,4000,400,16,20,200,0.5,0.5,0.5,1208.575,375.9
57,scp41.txt,1000,200,8,20,200,0.5,0.5,0.8,197.925,140.225
57,scp42.txt,1000,200,8,20,200,0.5,0.5,0.8,191.5,133.375
57,scp43.txt,1000,200,8,20,200,0.5,0.5,0.8,193.9,140.7
57,scp44.txt,1000,200,8,20,200,0.5,0.5,0.8,198.75,130.25
57,scp410.txt,1000,200,8,20,200,0.5,0.5,0.8,197.725,136.35
57,scpa1.txt,3000,300,12,20,200,0.5,0.5,0.8,739.35,256.95
57,scpa2.txt,3000,300,12,20,200,0.5,0.5,0.8,740.975,255.275
57,scpa3.txt,3000,300,12,20,200,0.5,0.5,0.8,740.45,257.55
57,scpa4.txt,3000,300,12,20,200,0.5,0.5,0.8,742.8,254.35
57,scpa5.txt,3000,300,12,20,200,0.5,0.5,0.8,742.275,252.1
57,scpb1.txt,3000,300,12,20,200,0.5,0.5,0.8,1493.8,313.775
57,scpb2.txt,3000,300,12,20,200,0.5,0.5,0.8,1489.725,311.575
57,scpb3.txt,3000,300,12,20,200,0.5,0.5,0.8,1489.0,318.575
57,scpc1.txt,4000,400,16,20,200,0.5,0.5,0.8,1226.625,367.475
57,scpc2.txt,4000,400,16,20,200,0.5,0.5,0.8,1223.325,371.525
57,scpc3.txt,4000,400,16,20,200,0.5,0.5,0.8,1229.525,384.7
58,scp41.txt,1000,200,8,20,200,0.5,1.5,0.2,191.725,154.5
58,scp42.txt,1000,200,8,20,200,0.5,1.5,0.2,185.975,143.2
58,scp43.txt,1000,200,8,20,200,0.5,1.5,0.2,187.65,141.725
58,scp44.txt,1000,200,8,20,200,0.5,1.5,0.2,191.75,139.875
58,scp410.txt,1000,200,8,20,200,0.5,1.5,0.2,192.475,148.75
58,scpa1.txt,3000,300,12,20,200,0.5,1.5,0.2,728.25,263.825
58,scpa2.txt,3000,300,12,20,200,0.5,1.5,0.2,727.575,263.375
58,scpa3.txt,3000,300,12,20,200,0.5,1.5,0.2,727.475,282.25
58,scpa4.txt,3000,300,12,20,200,0.5,1.5,0.2,729.25,278.25
58,scpa5.txt,3000,300,12,20,200,0.5,1.5,0.2,728.1,278.175
58,scpb1.txt,3000,300,12,20,200,0.5,1.5,0.2,1478.975,322.7
58,scpb2.txt,3000,300,12,20,200,0.5,1.5,0.2,1478.65,320.05
58,scpb3.txt,3000,300,12,20,200,0.5,1.5,0.2,1475.55,320.175
58,scpc1.txt,4000,400,16,20,200,0.5,1.5,0.2,1211.775,374.475
58,scpc2.txt,4000,400,16,20,200,0.5,1.5,0.2,1207.5,432.375
58,scpc3.txt,4000,400,16,20,200,0.5,1.5,0.2,1208.925,428.875
59,scp41.txt,1000,200,8,20,200,0.5,1.5,0.5,194.7,136.55
59,scp42.txt,1000,200,8,20,200,0.5,1.5,0.5,188.15,138.7
59,scp43.txt,1000,200,8,20,200,0.5,1.5,0.5,190.4,167.0
59,scp44.txt,1000,200,8,20,200,0.5,1.5,0.5,195.575,141.05
59,scp410.txt,1000,200,8,20,200,0.5,1.5,0.5,194.975,136.725
59,scpa1.txt,3000,300,12,20,200,0.5,1.5,0.5,733.25,261.775
59,scpa2.txt,3000,300,12,20,200,0.5,1.5,0.5,733.15,253.175
59,scpa3.txt,3000,300,12,20,200,0.5,1.5,0.5,733.175,255.475
59,scpa4.txt,3000,300,12,20,200,0.5,1.5,0.5,734.1,256.75
59,scpa5.txt,3000,300,12,20,200,0.5,1.5,0.5,733.925,259.85
59,scpb1.txt,3000,300,12,20,200,0.5,1.5,0.5,1483.775,314.425
59,scpb2.txt,3000,300,12,20,200,0.5,1.5,0.5,1481.3,315.1
59,scpb3.txt,3000,300,12,20,200,0.5,1.5,0.5,1483.5,334.45
59,scpc1.txt,4000,400,16,20,200,0.5,1.5,0.5,1218.4,367.075
59,scpc2.txt,4000,400,16,20,200,0.5,1.5,0.5,1215.625,372.575
59,scpc3.txt,4000,400,16,20,200,0.5,1.5,0.5,1218.225,371.375
60,scp41.txt,1000,200,8,20,200,0.5,1.5,0.8,208.85,177.725
60,scp42.txt,1000,200,8,20,200,0.5,1.5,0.8,197.975,156.0
60,scp43.txt,1000,200,8,20,200,0.5,1.5,0.8,200.825,131.55
60,scp44.txt,1000,200,8,20,200,0.5,1.5,0.8,206.725,128.375
60,scp410.txt,1000,200,8,20,200,0.5,1.5,0.8,208.55,136.675
60,scpa1.txt,3000,300,12,20,200,0.5,1.5,0.8,762.025,258.625
60,scpa2.txt,3000,300,12,20,200,0.5,1.5,0.8,761.1,248.65
60,scpa3.txt,3000,300,12,20,200,0.5,1.5,0.8,762.025,247.85
60,scpa4.txt,3000,300,12,20,200,0.5,1.5,0.8,764.15,253.075
60,scpa5.txt,3000,300,12,20,200,0.5,1.5,0.8,762.425,246.35
60,scpb1.txt,3000,300,12,20,200,0.5,1.5,0.8,1518.425,307.575
60,scpb2.txt,3000,300,12,20,200,0.5,1.5,0.8,1515.825,332.9
60,scpb3.txt,3000,300,12,20,200,0.5,1.5,0.8,1514.325,314.1
60,scpc1.txt,4000,400,16,20,200,0.5,1.5,0.8,1256.975,358.6
60,scpc2.txt,4000,400,16,20,200,0.5,1.5,0.8,1253.25,375.75
60,scpc3.txt,4000,400,16,20,200,0.5,1.5,0.8,1253.75,361.425
61,scp41.txt,1000,200,8,20,200,0.5,2.5,0.2,193.7,137.775
61,scp42.txt,1000,200,8,20,200,0.5,2.5,0.2,187.6,139.525
61,scp43.txt,1000,200,8,20,200,0.5,2.5,0.2,189.2,138.075
61,scp44.txt,1000,200,8,20,200,0.5,2.5,0.2,193.725,154.7
61,scp410.txt,1000,200,8,20,200,0.5,2.5,0.2,194.275,157.175
61,scpa1.txt,3000,300,12,20,200,0.5,2.5,0.2,730.65,254.3
61,scpa2.txt,3000,300,12,20,200,0.5,2.5,0.2,731.725,259.525
61,scpa3.txt,3000,300,12,20,200,0.5,2.5,0.2,731.475,252.575
61,scpa4.txt,3000,300,12,20,200,0.5,2.5,0.2,732.55,262.775
61,scpa5.txt,3000,300,12,20,200,0.5,2.5,0.2,734.25,260.7
61,scpb1.txt,3000,300,12,20,200,0.5,2.5,0.2,1486.25,323.325
61,scpb2.txt,3000,300,12,20,200,0.5,2.5,0.2,1480.675,314.625
61,scpb3.txt,3000,300,12,20,200,0.5,2.5,0.2,1481.775,318.275
61,scpc1.txt,4000,400,16,20,200,0.5,2.5,0.2,1217.325,369.8
61,scpc2.txt,4000,400,16,20,200,0.5,2.5,0.2,1213.5,367.725
61,scpc3.txt,4000,400,16,20,200,0.5,2.5,0.2,1216.675,375.025
62,scp41.txt,1000,200,8,20,200,0.5,2.5,0.5,198.75,131.55
62,scp42.txt,1000,200,8,20,200,0.5,2.5,0.5,191.775,138.15
62,scp43.txt,1000,200,8,20,200,0.5,2.5,0.5,194.15,132.875
62,scp44.txt,1000,200,8,20,200,0.5,2.5,0.5,198.125,132.525
62,scp410.txt,1000,200,8,20,200,0.5,2.5,0.5,198.425,138.85
62,scpa1.txt,3000,300,12,20,200,0.5,2.5,0.5,739.75,252.025
62,scpa2.txt,3000,300,12,20,200,0.5,2.5,0.5,739.15,268.75
62,scpa3.txt,3000,300,12,20,200,0.5,2.5,0.5,742.0,266.875
62,scpa4.txt,3000,300,12,20,200,0.5,2.5,0.5,743.525,255.0
62,scpa5.txt,3000,300,12,20,200,0.5,2.5,0.5,744.475,258.4
62,scpb1.txt,3000,300,12,20,200,0.5,2.5,0.5,1492.35,327.15
62,scpb2.txt,3000,300,12,20,200,0.5,2.5,0.5,1494.0,313.1
62,scpb3.txt,3000,300,12,20,200,0.5,2.5,0.5,1490.025,308.65
62,scpc1.txt,4000,400,16,20,200,0.5,2.5,0.5,1231.025,365.625
62,scpc2.txt,4000,400,16,20,200,0.5,2.5,0.5,1226.9,361.45
62,scpc3.txt,4000,400,16,20,200,0.5,2.5,0.5,1227.175,360.375
63,scp41.txt,1000,200,8,20,200,0.5,2.5,0.8,206.7,132.55
63,scp42.txt,1000,200,8,20,200,0.5,2.5,0.8,197.425,127.675
63,scp43.txt,1000,200,8,20,200,0.5,2.5,0.8,199.925,132.95
63,scp44.txt,1000,200,8,20,200,0.5,2.5,0.8,205.525,128.975
63,scp410.txt,1000,200,8,20,200,0.5,2.5,0.8,207.175,130.825
63,scpa1.txt,3000,300,12,20,200,0.5,2.5,0.8,757.575,251.225
63,scpa2.txt,3000,300,12,20,200,0.5,2.5,0.8,757.2,247.2
63,scpa3.txt,3000,300,12,20,200,0.5,2.5,0.8,757.275,252.2
63,scpa4.txt,3000,300,12,20,200,0.5,2.5,0.8,761.175,251.4
63,scpa5.txt,3000,300,12,20,200,0.5,2.5,0.8,758.35,255.1
63,scpb1.txt,3000,300,12,20,200,0.5,2.5,0.8,1514.925,351.825
63,scpb2.txt,3000,300,12,20,200,0.5,2.5,0.8,1509.65,307.95
63,scpb3.txt,3000,300,12,20,200,0.5,2.5,0.8,1507.3,308.575
63,scpc1.txt,4000,400,16,20,200,0.5,2.5,0.8,1253.275,357.325
63,scpc2.txt,4000,400,16,20,200,0.5,2.5,0.8,1247.95,375.525
63,scpc3.txt,4000,400,16,20,200,0.5,2.5,0.8,1248.475,360.6
64,scp41.txt,1000,200,8,20,200,1.5,0.5,0.2,190.65,143.325
64,scp42.txt,1000,200,8,20,200,1.5,0.5,0.2,186.375,141.575
64,scp43.txt,1000,200,8,20,200,1.5,0.5,0.2,187.75,143.65
64,scp44.txt,1000,200,8,20,200,1.5,0.5,0.2,191.375,142.425
64,scp410.txt,1000,200,8,20,200,1.5,0.5,0.2,190.85,158.95
64,scpa1.txt,3000,300,12,20,200,1.5,0.5,0.2,726.875,274.975
